     0.17845E+00     0.28840E+11     0.38710E+12  5.040173     0.15520E+04     0.33484E+12  0.280000
     0.18186E+00     0.30199E+11     0.39911E+12  5.040173     0.15692E+04     0.34610E+12  0.280000
     0.18532E+00     0.31623E+11     0.41149E+12  5.040173     0.15865E+04     0.35774E+12  0.280000
     0.18883E+00     0.33113E+11     0.42428E+12  5.040173     0.16040E+04     0.36979E+12  0.280000
     0.19240E+00     0.34674E+11     0.43748E+12  5.040173     0.16216E+04     0.38224E+12  0.280000
     0.19602E+00     0.36308E+11     0.45111E+12  5.040173     0.16393E+04     0.39512E+12  0.280000
     0.19970E+00     0.38019E+11     0.46518E+12  5.040173     0.16572E+04     0.40844E+12  0.280000
     0.20343E+00     0.39811E+11     0.47969E+12  5.040173     0.16753E+04     0.42221E+12  0.280000
     0.20722E+00     0.41687E+11     0.49467E+12  5.040173     0.16934E+04     0.43643E+12  0.280000
     0.21108E+00     0.43652E+11     0.51009E+12  5.040173     0.17117E+04     0.45112E+12  0.280000
     0.21499E+00     0.45709E+11     0.52596E+12  5.040173     0.17302E+04     0.46628E+12  0.280000
     0.21896E+00     0.47863E+11     0.54231E+12  5.040173     0.17488E+04     0.48192E+12  0.280000
     0.22299E+00     0.50119E+11     0.55915E+12  5.040173     0.17675E+04     0.49807E+12  0.280000
     0.22709E+00     0.52481E+11     0.57648E+12  5.040173     0.17863E+04     0.51472E+12  0.280000
     0.23125E+00     0.54954E+11     0.59433E+12  5.040173     0.18053E+04     0.53190E+12  0.280000
     0.23548E+00     0.57544E+11     0.61272E+12  5.040173     0.18244E+04     0.54963E+12  0.280000
     0.23977E+00     0.60256E+11     0.63165E+12  5.040173     0.18437E+04     0.56790E+12  0.280000
     0.24413E+00     0.63096E+11     0.65115E+12  5.040173     0.18630E+04     0.58675E+12  0.280000
     0.24856E+00     0.66069E+11     0.67124E+12  5.040173     0.18826E+04     0.60618E+12  0.280000
     0.25306E+00     0.69183E+11     0.69191E+12  5.040173     0.19022E+04     0.62618E+12  0.280000
     0.25764E+00     0.72444E+11     0.71317E+12  5.040173     0.19221E+04     0.64677E+12  0.280000
     0.26228E+00     0.75858E+11     0.73503E+12  5.040173     0.19420E+04     0.66796E+12  0.280000
